vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-010096,P-010096,Volkswagen,Golf,2009,15944,43.2,0.247,0.1,0.7,0.293
V-010098,P-010098,Dacia,Logan,2008,3082,78.0,0.211,1.5,0.4,0.183
V-010099,P-010099,Skoda,Superb,2012,6385,52.1,0.604,0.1,5.4,0.359
V-010101,P-010101,Renault,Captur,2017,16725,69.3,0.185,5.4,4.3,0.455
V-010102,P-010102,Dacia,Logan,2023,10607,74.1,0.174,4.7,0.7,0.09
V-010104,P-010104,Renault,Clio,2014,16272,83.7,0.51,5.2,1.4,0.121
V-010107,P-010107,Skoda,Fabia,2009,11565,60.9,0.414,2.3,1.1,0.385
V-010113,P-010113,Dacia,Sandero,2020,6418,61.3,0.325,3.4,0.2,0.059
V-010117,P-010117,Skoda,Fabia,2011,2680,36.2,0.312,8.8,6.8,0.21
V-010121,P-010121,Volkswagen,Passat,2021,19835,65.5,0.322,7.5,2.9,0.537
V-010122,P-010122,Dacia,Duster,2017,10819,81.8,0.542,1.1,3.2,0.385
V-010124,P-010124,Skoda,Superb,2019,18770,57.0,0.188,2.2,0.2,0.177
V-010125,P-010125,Skoda,Octavia,2006,4848,59.4,0.067,1.7,4.9,0.255
V-010128,P-010128,Renault,Megane,2018,9183,60.6,0.242,2.6,2.6,0.276
V-010129,P-010129,Toyota,Corolla,2009,9836,66.8,0.499,3.5,5.6,0.161
V-010131,P-010131,Skoda,Fabia,2019,12305,89.1,0.105,3.2,3.1,0.174
V-010133,P-010133,Skoda,Fabia,2006,8981,69.4,0.409,1.3,1.8,0.386
V-010134,P-010134,Toyota,Corolla,2023,8064,55.8,0.325,8.4,6.6,0.088
V-010136,P-010136,Renault,Captur,2022,28488,57.4,0.476,5.1,1.7,0.274
V-010137,P-010137,Renault,Captur,2021,13887,55.5,0.484,5.9,3.1,0.114
V-010138,P-010138,Toyota,Corolla,2015,12294,49.0,0.116,3.5,3.3,0.175
V-010139,P-010139,Renault,Megane,2008,8452,72.2,0.322,1.5,3.8,0.498
V-010140,P-010140,Toyota,Yaris,2005,13768,72.8,0.179,10.1,2.8,0.447
V-010141,P-010141,Skoda,Superb,2017,13829,66.6,0.449,2.4,1.2,0.224
V-010147,P-010147,Skoda,Fabia,2014,14860,76.5,0.249,5.9,0.6,0.148
V-010150,P-010150,Volkswagen,Passat,2018,13195,58.2,0.267,3.1,0.1,0.604
V-010158,P-010158,Skoda,Fabia,2010,4370,79.9,0.542,4.8,0.1,0.222
V-010160,P-010160,Skoda,Superb,2005,7502,73.7,0.316,3.2,2.8,0.449
V-010161,P-010161,Volkswagen,Polo,2019,20958,68.4,0.186,4.5,1.8,0.297
V-010170,P-010170,Skoda,Fabia,2013,9947,78.8,0.29,5.1,2.0,0.214
V-010171,P-010171,Volkswagen,Passat,2022,8947,55.9,0.369,12.5,0.3,0.282
V-010172,P-010172,Toyota,Corolla,2006,14698,82.9,0.224,2.7,0.1,0.118
V-010173,P-010173,Dacia,Duster,2020,2000,68.7,0.024,2.1,4.3,0.43
V-010174,P-010174,Toyota,Corolla,2024,9312,73.8,0.481,1.5,8.8,0.156
V-010179,P-010179,Renault,Megane,2006,7159,78.0,0.442,3.8,0.2,0.17
V-010182,P-010182,Dacia,Logan,2011,10065,77.0,0.206,5.6,2.2,0.42
V-010183,P-010183,Renault,Clio,2019,10969,67.2,0.671,23.3,3.1,0.464
V-010185,P-010185,Volkswagen,Golf,2006,16383,57.4,0.224,1.7,0.3,0.486
V-010186,P-010186,Dacia,Logan,2019,7774,68.9,0.152,9.7,0.7,0.139
V-010187,P-010187,Skoda,Octavia,2016,7342,79.7,0.473,1.1,4.9,0.632
V-010188,P-010188,Renault,Megane,2024,7725,63.4,0.49,7.7,0.1,0.475
V-010189,P-010189,Renault,Megane,2006,7109,64.1,0.259,5.0,1.2,0.329
V-010190,P-010190,Skoda,Superb,2016,10928,74.3,0.098,6.5,7.0,0.311
V-010191,P-010191,Skoda,Fabia,2009,7617,63.2,0.191,10.4,1.4,0.148
V-010193,P-010193,Toyota,Corolla,2008,12245,50.1,0.382,0.5,0.3,0.125
V-010194,P-010194,Dacia,Duster,2022,20476,63.0,0.513,3.6,0.4,0.343
V-010197,P-010197,Toyota,Yaris,2021,14591,77.5,0.079,2.4,2.2,0.057
V-010198,P-010198,Renault,Megane,2008,17241,81.6,0.272,11.5,2.6,0.257
V-010199,P-010199,Toyota,RAV4,2012,9946,69.6,0.357,7.0,2.6,0.241
V-010200,P-010200,Skoda,Fabia,2021,5811,56.4,0.259,0.9,2.0,0.17
V-010203,P-010203,Toyota,Corolla,2014,19407,72.8,0.291,9.0,2.4,0.656
V-010205,P-010205,Renault,Captur,2012,8946,65.3,0.296,8.7,2.6,0.039
V-010211,P-010211,Skoda,Superb,2024,15906,36.9,0.241,9.1,2.0,0.168
V-010212,P-010212,Renault,Clio,2018,12377,72.5,0.143,0.7,0.2,0.279
V-010215,P-010215,Dacia,Sandero,2005,5789,57.8,0.214,3.7,3.8,0.302
V-010218,P-010218,Skoda,Superb,2024,19019,51.6,0.255,3.1,1.6,0.147
V-010223,P-010223,Toyota,Yaris,2010,12280,81.4,0.319,5.9,2.5,0.337
V-010225,P-010225,Skoda,Superb,2008,15843,68.2,0.505,5.2,10.4,0.465
V-010227,P-010227,Skoda,Superb,2013,14807,65.0,0.338,5.0,0.2,0.114
V-010228,P-010228,Skoda,Superb,2005,11113,80.8,0.159,0.5,4.4,0.114
V-010229,P-010229,Dacia,Duster,2023,11284,66.0,0.317,3.5,1.1,0.335
V-010231,P-010231,Toyota,Yaris,2018,21428,88.3,0.053,1.7,7.1,0.199
V-010233,P-010233,Toyota,Corolla,2015,15089,81.0,0.266,2.5,0.9,0.247
V-010238,P-010238,Renault,Captur,2009,2000,50.2,0.293,6.3,0.3,0.247
V-010240,P-010240,Volkswagen,Passat,2017,10261,81.8,0.125,6.0,1.0,0.352
V-010241,P-010241,Renault,Clio,2012,21813,68.6,0.221,2.4,6.4,0.188
V-010244,P-010244,Toyota,Corolla,2018,10216,49.9,0.191,7.5,4.2,0.337
V-010245,P-010245,Toyota,RAV4,2022,11400,74.1,0.388,0.7,6.2,0.262
V-010246,P-010246,Renault,Clio,2017,18229,57.5,0.247,2.9,1.3,0.57
V-010252,P-010252,Volkswagen,Golf,2017,11405,87.0,0.325,4.8,1.6,0.358
V-010254,P-010254,Renault,Megane,2006,7164,63.5,0.73,12.7,1.9,0.217
V-010258,P-010258,Skoda,Superb,2020,16749,57.0,0.184,1.8,2.1,0.528
V-010262,P-010262,Toyota,Corolla,2021,2000,59.9,0.265,9.3,7.2,0.274
V-010268,P-010268,Volkswagen,Golf,2020,19051,54.9,0.121,4.5,0.8,0.199
V-010269,P-010269,Toyota,Yaris,2014,18319,62.3,0.265,6.2,3.0,0.094
V-010271,P-010271,Dacia,Logan,2007,13101,61.5,0.404,3.7,1.7,0.336
V-010273,P-010273,Toyota,RAV4,2024,10531,75.8,0.126,0.5,2.7,0.22
V-010274,P-010274,Renault,Megane,2006,24952,67.2,0.024,3.2,1.5,0.34
V-010277,P-010277,Dacia,Logan,2012,8120,47.0,0.108,4.4,0.1,0.104
V-010280,P-010280,Renault,Clio,2022,10858,64.9,0.186,1.3,3.9,0.239
V-010281,P-010281,Renault,Megane,2022,4665,82.4,0.277,9.2,3.7,0.088
V-010283,P-010283,Renault,Clio,2013,13340,56.0,0.548,6.8,4.1,0.407
V-010285,P-010285,Skoda,Octavia,2008,17719,91.3,0.289,2.8,5.1,0.289
V-010286,P-010286,Skoda,Fabia,2018,13682,54.7,0.168,3.5,0.9,0.135
V-010290,P-010290,Toyota,Corolla,2005,3368,74.6,0.186,2.1,1.9,0.244
V-010293,P-010293,Skoda,Fabia,2011,9772,47.1,0.107,0.5,1.4,0.393
V-010294,P-010294,Renault,Clio,2010,7124,55.1,0.284,1.6,0.5,0.29
V-010295,P-010295,Renault,Clio,2014,13295,80.7,0.248,2.9,1.4,0.192
V-010297,P-010297,Renault,Clio,2017,12623,77.7,0.551,8.9,1.1,0.333
V-010298,P-010298,Skoda,Superb,2023,15368,58.3,0.217,4.8,1.1,0.247
V-010299,P-010299,Dacia,Duster,2013,19664,72.6,0.33,2.6,0.3,0.419
V-010306,P-010306,Skoda,Superb,2016,3910,78.9,0.522,3.2,0.5,0.331
V-010307,P-010307,Renault,Clio,2022,14897,46.4,0.233,6.8,0.3,0.413
V-010309,P-010309,Dacia,Duster,2020,17505,82.0,0.164,3.8,1.6,0.343
V-010312,P-010312,Skoda,Fabia,2005,11769,73.3,0.31,6.4,1.3,0.146
V-010314,P-010314,Volkswagen,Passat,2014,15099,55.2,0.357,0.4,2.6,0.428
V-010316,P-010316,Skoda,Octavia,2011,15986,70.7,0.585,2.2,2.9,0.465
V-010320,P-010320,Dacia,Sandero,2017,10882,60.4,0.5,0.7,3.8,0.621
V-010323,P-010323,Dacia,Logan,2024,3378,79.8,0.181,6.4,0.3,0.151
V-010325,P-010325,Toyota,Yaris,2009,8062,42.3,0.257,1.5,10.4,0.614
V-010327,P-010327,Dacia,Logan,2024,9829,62.6,0.583,3.4,6.2,0.356
V-010328,P-010328,Volkswagen,Golf,2008,8348,63.1,0.458,1.2,0.8,0.232
V-010329,P-010329,Renault,Megane,2008,11906,52.5,0.453,7.3,0.2,0.137
V-010330,P-010330,Renault,Clio,2022,4580,82.6,0.214,9.1,2.0,0.536
V-010333,P-010333,Renault,Megane,2021,18226,75.5,0.271,8.6,1.8,0.203
V-010335,P-010335,Renault,Clio,2017,2000,79.1,0.734,9.5,6.4,0.08
V-010337,P-010337,Volkswagen,Polo,2012,19230,70.3,0.212,4.0,4.3,0.217
V-010341,P-010341,Dacia,Duster,2018,6273,70.5,0.43,1.9,0.7,0.278
V-010342,P-010342,Renault,Captur,2005,11807,73.9,0.264,3.7,7.6,0.163
V-010343,P-010343,Dacia,Duster,2008,23869,55.0,0.339,4.6,0.2,0.199
V-010346,P-010346,Renault,Captur,2009,16825,63.6,0.218,5.9,0.1,0.134
V-010349,P-010349,Dacia,Logan,2015,8289,69.4,0.12,5.3,3.2,0.213
V-010356,P-010356,Renault,Megane,2006,5240,53.1,0.362,7.5,1.1,0.202
V-010358,P-010358,Toyota,Yaris,2006,12562,78.6,0.276,5.6,1.8,0.434
V-010359,P-010359,Dacia,Duster,2008,10453,62.9,0.149,1.1,2.5,0.136
V-010360,P-010360,Volkswagen,Polo,2005,16893,38.8,0.171,4.9,1.7,0.344
V-010361,P-010361,Volkswagen,Polo,2017,4396,68.9,0.211,2.0,2.0,0.138
V-010366,P-010366,Dacia,Sandero,2006,20833,62.1,0.049,8.6,0.6,0.458
V-010367,P-010367,Toyota,RAV4,2009,16725,55.0,0.126,3.7,3.8,0.417
V-010368,P-010368,Renault,Clio,2008,3526,68.2,0.33,5.7,17.9,0.177
V-010369,P-010369,Skoda,Octavia,2007,2111,69.0,0.17,4.4,0.1,0.219
V-010370,P-010370,Skoda,Octavia,2009,14270,48.1,0.422,0.9,1.3,0.152
V-010371,P-010371,Dacia,Duster,2010,16506,90.9,0.167,12.9,2.8,0.011
V-010374,P-010374,Skoda,Fabia,2012,11909,73.7,0.141,3.1,2.1,0.246
V-010377,P-010377,Skoda,Octavia,2009,13175,68.1,0.605,2.5,3.0,0.099
V-010380,P-010380,Renault,Megane,2016,14811,63.1,0.035,3.6,1.3,0.238
V-010381,P-010381,Dacia,Logan,2006,18202,53.2,0.287,1.6,0.8,0.356
V-010386,P-010386,Toyota,Corolla,2021,19080,81.8,0.187,6.6,5.9,0.059
V-010390,P-010390,Volkswagen,Passat,2007,16831,76.5,0.412,4.0,6.6,0.162
V-010391,P-010391,Volkswagen,Polo,2005,14367,72.2,0.241,4.1,1.9,0.307
V-010392,P-010392,Dacia,Duster,2006,11499,76.8,0.224,1.2,2.0,0.291
V-010395,P-010395,Dacia,Logan,2011,13503,69.8,0.57,1.7,1.5,0.279
V-010396,P-010396,Dacia,Logan,2005,10570,81.9,0.142,4.3,2.1,0.158
V-010398,P-010398,Skoda,Fabia,2018,2000,96.6,0.258,1.6,0.7,0.05
V-010401,P-010401,Toyota,RAV4,2017,2000,68.2,0.221,0.9,0.9,0.238
V-010402,P-010402,Skoda,Octavia,2012,16489,47.6,0.53,3.0,1.8,0.072
V-010407,P-010407,Skoda,Superb,2011,15973,95.6,0.229,4.8,3.1,0.107
V-010409,P-010409,Skoda,Fabia,2009,2864,65.0,0.13,9.2,1.1,0.393
V-010410,P-010410,Dacia,Duster,2016,14389,56.5,0.211,0.3,1.4,0.227
V-010411,P-010411,Volkswagen,Passat,2015,18771,51.9,0.286,5.1,2.0,0.184
V-010412,P-010412,Toyota,RAV4,2014,2000,72.7,0.489,3.1,2.5,0.116
V-010413,P-010413,Volkswagen,Golf,2022,3411,98.0,0.075,6.9,2.2,0.189
V-010421,P-010421,Toyota,Corolla,2014,19422,49.9,0.015,5.5,4.9,0.012
V-010423,P-010423,Volkswagen,Golf,2013,16628,48.9,0.101,1.7,2.1,0.149
V-010424,P-010424,Toyota,Corolla,2017,14528,74.9,0.029,1.9,0.5,0.348
V-010425,P-010425,Skoda,Fabia,2008,19339,64.8,0.189,12.6,2.0,0.306
V-010426,P-010426,Renault,Megane,2019,12973,58.3,0.288,5.1,2.9,0.292
V-010428,P-010428,Toyota,Corolla,2016,11819,72.3,0.552,1.9,1.9,0.104
V-010430,P-010430,Renault,Captur,2010,10594,70.5,0.608,8.0,1.1,0.125
V-010432,P-010432,Toyota,Corolla,2020,16897,78.3,0.355,5.4,2.0,0.562
V-010434,P-010434,Dacia,Sandero,2022,15065,71.7,0.104,1.7,1.2,0.32
V-010435,P-010435,Renault,Clio,2020,2000,86.7,0.169,2.1,0.3,0.196
V-010437,P-010437,Dacia,Logan,2009,13551,81.1,0.266,7.1,2.1,0.442
V-010438,P-010438,Renault,Captur,2006,14579,56.7,0.515,1.6,1.5,0.178
V-010439,P-010439,Renault,Clio,2023,7945,72.8,0.345,3.7,1.3,0.425
V-010442,P-010442,Skoda,Fabia,2007,14115,73.5,0.206,15.5,1.8,0.32
V-010443,P-010443,Dacia,Logan,2006,3652,67.7,0.125,5.2,0.8,0.623
V-010446,P-010446,Volkswagen,Polo,2010,4120,74.0,0.114,3.7,0.5,0.409
V-010447,P-010447,Dacia,Logan,2018,12957,61.7,0.146,0.5,1.8,0.492
V-010450,P-010450,Toyota,Yaris,2006,14498,73.3,0.214,6.7,5.1,0.219
V-010451,P-010451,Renault,Megane,2011,13031,69.8,0.354,15.6,0.6,0.095
V-010452,P-010452,Toyota,Corolla,2023,6785,78.4,0.137,4.3,1.2,0.113
V-010463,P-010463,Volkswagen,Passat,2007,2058,83.3,0.116,4.4,1.4,0.183
V-010464,P-010464,Dacia,Sandero,2024,5578,73.0,0.162,3.8,3.6,0.257
V-010465,P-010465,Renault,Clio,2005,16985,89.2,0.115,3.5,2.4,0.088
V-010466,P-010466,Renault,Megane,2007,21251,88.4,0.119,1.4,0.5,0.278
V-010468,P-010468,Toyota,Yaris,2012,10922,80.3,0.588,0.0,2.2,0.039
V-010470,P-010470,Skoda,Fabia,2016,12549,57.9,0.295,6.5,0.7,0.229
V-010471,P-010471,Skoda,Superb,2021,5385,70.8,0.322,2.0,1.5,0.099
V-010474,P-010474,Toyota,Yaris,2019,15874,87.3,0.323,15.5,0.8,0.118
V-010477,P-010477,Renault,Captur,2007,13336,69.5,0.116,3.5,1.0,0.219
V-010479,P-010479,Skoda,Octavia,2013,8281,55.6,0.187,4.0,0.1,0.714
V-010482,P-010482,Toyota,RAV4,2008,4731,56.2,0.206,5.8,3.4,0.297
V-010486,P-010486,Volkswagen,Golf,2007,6843,79.9,0.481,2.4,0.1,0.314
V-010487,P-010487,Volkswagen,Passat,2024,4271,62.9,0.346,6.1,2.8,0.305
V-010489,P-010489,Renault,Megane,2012,4558,77.0,0.086,6.8,1.5,0.244
V-010490,P-010490,Dacia,Logan,2011,13094,81.9,0.215,1.2,1.3,0.118
V-010495,P-010495,Renault,Clio,2023,18029,69.0,0.095,4.9,0.6,0.142
V-010496,P-010496,Skoda,Superb,2014,11380,63.0,0.125,3.6,0.9,0.058
V-010497,P-010497,Skoda,Octavia,2007,11756,64.6,0.23,9.5,1.3,0.269
V-010498,P-010498,Dacia,Sandero,2023,13495,63.8,0.24,6.1,3.7,0.221
V-010499,P-010499,Dacia,Logan,2014,13362,98.0,0.05,4.0,6.2,0.108
V-010502,P-010502,Renault,Megane,2008,13372,80.3,0.089,3.5,1.6,0.157
V-010503,P-010503,Volkswagen,Polo,2018,17766,54.5,0.363,1.4,0.8,0.286
V-010507,P-010507,Dacia,Logan,2023,2000,70.2,0.576,2.8,2.3,0.279
V-010509,P-010509,Volkswagen,Golf,2022,24383,74.0,0.191,5.0,1.4,0.326
V-010510,P-010510,Toyota,RAV4,2016,16379,89.5,0.135,2.0,0.6,0.332
V-010513,P-010513,Dacia,Duster,2015,15290,87.9,0.082,2.1,0.1,0.089
V-010514,P-010514,Dacia,Sandero,2022,5746,78.7,0.523,10.6,2.1,0.184
V-010518,P-010518,Toyota,Yaris,2011,10122,67.6,0.355,7.3,0.1,0.099
V-010519,P-010519,Volkswagen,Polo,2019,9786,86.7,0.311,7.2,1.6,0.11
V-010522,P-010522,Renault,Megane,2008,12669,98.0,0.359,1.7,3.7,0.115
V-010524,P-010524,Renault,Megane,2006,12711,63.5,0.251,4.7,1.1,0.124
V-010526,P-010526,Toyota,RAV4,2006,2000,56.7,0.071,3.8,0.1,0.585
V-010527,P-010527,Renault,Clio,2017,6366,84.9,0.19,5.4,0.6,0.406
V-010529,P-010529,Toyota,Yaris,2005,6637,77.2,0.215,2.0,0.1,0.341
V-010530,P-010530,Volkswagen,Golf,2007,17783,58.4,0.259,1.2,0.0,0.33
V-010532,P-010532,Renault,Clio,2019,20713,63.6,0.378,9.0,0.6,0.194
V-010533,P-010533,Toyota,Yaris,2009,10309,56.7,0.07,1.0,2.2,0.061
V-010534,P-010534,Dacia,Sandero,2019,9791,69.8,0.419,8.0,0.9,0.202
V-010538,P-010538,Toyota,RAV4,2019,23114,76.5,0.076,0.9,2.7,0.165
V-010540,P-010540,Dacia,Duster,2014,10906,56.8,0.307,3.9,0.9,0.416
V-010543,P-010543,Toyota,Corolla,2013,4736,93.2,0.244,8.5,1.2,0.459
V-010544,P-010544,Skoda,Octavia,2015,5742,80.1,0.142,1.0,1.7,0.105
V-010546,P-010546,Toyota,Corolla,2009,9855,67.1,0.604,0.4,0.8,0.277
V-010549,P-010549,Toyota,Yaris,2020,25371,94.6,0.296,1.9,1.1,0.105
V-010550,P-010550,Dacia,Duster,2016,17467,68.7,0.517,5.5,1.0,0.16
V-010555,P-010555,Volkswagen,Passat,2009,20939,52.7,0.096,3.7,0.9,0.176
V-010556,P-010556,Dacia,Duster,2019,9874,66.7,0.124,4.8,0.5,0.241
V-010557,P-010557,Toyota,RAV4,2020,7826,70.1,0.085,9.2,0.6,0.302
V-010559,P-010559,Skoda,Superb,2015,14949,78.9,0.443,6.5,1.9,0.052
V-010560,P-010560,Volkswagen,Golf,2020,13913,73.7,0.254,4.0,1.8,0.352
V-010561,P-010561,Toyota,RAV4,2015,16749,66.0,0.548,20.9,4.0,0.268
V-010562,P-010562,Volkswagen,Golf,2012,16052,64.7,0.139,2.2,1.1,0.139
V-010563,P-010563,Toyota,RAV4,2020,7940,55.4,0.102,4.4,5.1,0.212
V-010564,P-010564,Skoda,Octavia,2010,19638,78.3,0.778,2.3,2.3,0.388
V-010565,P-010565,Skoda,Fabia,2011,7115,72.6,0.579,3.4,0.9,0.233
V-010567,P-010567,Volkswagen,Passat,2018,12826,56.8,0.483,2.4,0.1,0.292
V-010569,P-010569,Skoda,Octavia,2016,3545,82.2,0.384,4.1,3.6,0.159
V-010571,P-010571,Dacia,Sandero,2005,22194,76.1,0.223,0.7,1.7,0.421
V-010576,P-010576,Dacia,Logan,2014,2000,88.5,0.076,11.3,0.9,0.353
V-010580,P-010580,Renault,Clio,2018,14788,55.6,0.608,9.0,5.6,0.104
V-010585,P-010585,Volkswagen,Golf,2016,17821,95.8,0.112,9.8,2.1,0.333
V-010588,P-010588,Dacia,Logan,2008,5787,67.5,0.184,7.2,3.7,0.097
V-010589,P-010589,Dacia,Logan,2006,11321,98.0,0.551,3.9,2.5,0.135
V-010593,P-010593,Skoda,Octavia,2020,12894,93.7,0.294,8.6,0.3,0.214
V-010594,P-010594,Volkswagen,Passat,2022,14985,81.7,0.324,8.0,0.8,0.366
V-010595,P-010595,Dacia,Duster,2020,7490,73.5,0.391,5.8,6.6,0.351
V-010596,P-010596,Toyota,Yaris,2015,15639,67.2,0.17,3.6,2.2,0.05
V-010597,P-010597,Skoda,Superb,2020,6947,91.5,0.31,2.9,7.3,0.062
V-010598,P-010598,Renault,Clio,2006,12900,57.3,0.267,3.1,1.6,0.203
V-010599,P-010599,Skoda,Octavia,2020,12870,71.1,0.37,11.6,3.5,0.213
V-010602,P-010602,Renault,Captur,2006,2000,66.8,0.415,1.6,1.4,0.31
V-010605,P-010605,Toyota,RAV4,2006,13143,53.9,0.611,4.7,4.1,0.134
V-010606,P-010606,Renault,Captur,2016,20033,60.5,0.217,3.6,1.4,0.095
V-010608,P-010608,Toyota,Corolla,2020,3188,72.8,0.091,5.8,0.4,0.23
V-010612,P-010612,Skoda,Superb,2015,10934,77.7,0.21,0.0,1.3,0.399
V-010614,P-010614,Volkswagen,Polo,2012,16031,81.2,0.086,0.8,0.7,0.071
V-010616,P-010616,Toyota,Yaris,2023,13539,76.9,0.558,1.7,0.9,0.261
V-010617,P-010617,Volkswagen,Golf,2005,15954,76.0,0.614,2.1,1.1,0.498
V-010618,P-010618,Skoda,Octavia,2020,14152,71.0,0.237,2.9,4.3,0.629
V-010620,P-010620,Renault,Megane,2017,7637,51.8,0.41,3.0,4.8,0.16
V-010621,P-010621,Volkswagen,Golf,2005,9656,65.5,0.382,2.2,4.5,0.351
V-010623,P-010623,Renault,Megane,2015,10060,58.9,0.578,2.2,0.5,0.194
V-010625,P-010625,Skoda,Fabia,2019,16374,72.0,0.476,4.8,1.5,0.415
V-010627,P-010627,Renault,Clio,2024,11975,72.0,0.015,1.0,1.5,0.346
V-010628,P-010628,Toyota,Yaris,2007,8832,81.7,0.336,5.2,1.7,0.27
V-010629,P-010629,Skoda,Superb,2010,15262,65.7,0.342,3.2,4.4,0.212
V-010630,P-010630,Toyota,Corolla,2022,11114,73.0,0.559,1.4,5.4,0.204
V-010631,P-010631,Dacia,Sandero,2023,7792,79.1,0.308,2.0,0.7,0.148
V-010633,P-010633,Dacia,Logan,2013,14436,89.8,0.42,7.4,1.1,0.395
V-010634,P-010634,Volkswagen,Golf,2012,18279,61.9,0.541,6.5,4.9,0.602
V-010637,P-010637,Toyota,Yaris,2018,15014,61.6,0.168,2.6,1.1,0.122
V-010639,P-010639,Volkswagen,Passat,2024,15604,58.3,0.046,0.5,1.8,0.356
V-010642,P-010642,Dacia,Logan,2010,10771,64.6,0.267,2.7,3.7,0.292
V-010644,P-010644,Toyota,Yaris,2005,7169,79.2,0.119,4.3,2.0,0.258
V-010645,P-010645,Renault,Captur,2021,12992,61.0,0.419,1.9,2.9,0.142
V-010646,P-010646,Toyota,Yaris,2019,11473,58.5,0.442,2.3,1.1,0.191
V-010649,P-010649,Toyota,RAV4,2005,20795,83.7,0.365,3.0,0.8,0.391
V-010650,P-010650,Skoda,Fabia,2013,13900,81.7,0.208,5.5,1.1,0.13
V-010651,P-010651,Skoda,Superb,2017,4591,76.9,0.179,7.1,1.0,0.127
V-010653,P-010653,Dacia,Sandero,2024,13045,51.8,0.403,2.1,1.9,0.239
V-010654,P-010654,Dacia,Logan,2005,14092,63.2,0.06,4.9,0.1,0.172
V-010656,P-010656,Dacia,Sandero,2016,7934,67.5,0.165,1.0,3.2,0.333
V-010657,P-010657,Dacia,Sandero,2019,13448,88.0,0.099,5.8,2.2,0.048
V-010659,P-010659,Dacia,Sandero,2006,12015,59.5,0.142,0.9,2.9,0.397
V-010660,P-010660,Volkswagen,Passat,2016,9650,79.3,0.2,9.4,1.6,0.081
V-010661,P-010661,Renault,Megane,2011,16090,80.1,0.21,1.1,1.0,0.102
V-010662,P-010662,Dacia,Duster,2015,2843,68.5,0.314,0.9,3.8,0.084
V-010663,P-010663,Dacia,Logan,2024,8648,95.1,0.386,9.3,6.2,0.401
V-010668,P-010668,Skoda,Octavia,2013,3575,59.1,0.196,3.1,0.7,0.119
V-010669,P-010669,Toyota,Corolla,2023,7232,82.6,0.48,1.4,1.1,0.265
V-010671,P-010671,Volkswagen,Polo,2007,2000,65.7,0.305,6.3,4.0,0.231
V-010672,P-010672,Skoda,Superb,2023,18683,59.2,0.473,4.6,1.6,0.309
V-010673,P-010673,Volkswagen,Polo,2007,2000,62.5,0.144,4.6,2.4,0.17
V-010676,P-010676,Volkswagen,Passat,2016,9527,74.5,0.187,4.6,0.5,0.114
V-010677,P-010677,Dacia,Duster,2012,13492,77.8,0.27,1.4,3.6,0.157
V-010680,P-010680,Skoda,Superb,2015,12151,67.2,0.077,9.8,3.2,0.304
V-010681,P-010681,Dacia,Logan,2009,11710,81.5,0.298,0.7,1.6,0.411
V-010682,P-010682,Dacia,Duster,2024,9739,74.8,0.085,1.1,2.0,0.383
V-010683,P-010683,Dacia,Logan,2013,25142,82.6,0.193,8.0,1.5,0.171
V-010684,P-010684,Dacia,Sandero,2011,24648,82.3,0.148,11.7,2.2,0.049
V-010688,P-010688,Volkswagen,Passat,2006,10133,88.3,0.15,18.1,2.5,0.168
V-010690,P-010690,Volkswagen,Passat,2019,22046,75.2,0.273,2.3,2.6,0.116
V-010691,P-010691,Dacia,Duster,2006,14961,62.8,0.349,0.4,2.4,0.659
V-010693,P-010693,Toyota,Corolla,2009,14690,77.7,0.021,0.9,6.5,0.131
V-010695,P-010695,Toyota,Yaris,2011,9833,61.8,0.132,11.6,1.8,0.246
V-010696,P-010696,Dacia,Sandero,2018,11608,76.2,0.253,7.0,1.5,0.2
V-010697,P-010697,Dacia,Sandero,2023,9023,69.7,0.219,5.2,5.0,0.112
V-010699,P-010699,Dacia,Sandero,2011,2099,83.5,0.191,2.4,2.1,0.315
V-010701,P-010701,Toyota,Yaris,2021,7844,78.8,0.35,5.2,2.3,0.056
V-010704,P-010704,Toyota,RAV4,2016,14446,84.2,0.584,1.9,0.8,0.104
V-010705,P-010705,Volkswagen,Golf,2009,4797,64.7,0.071,1.8,1.6,0.133
V-010707,P-010707,Dacia,Duster,2015,9474,67.3,0.311,4.0,0.3,0.071
V-010711,P-010711,Skoda,Octavia,2013,10021,79.1,0.511,2.0,0.4,0.537
V-010713,P-010713,Renault,Clio,2024,22670,62.3,0.282,6.3,1.1,0.125
V-010714,P-010714,Dacia,Duster,2018,2000,53.7,0.039,2.2,2.0,0.211
V-010717,P-010717,Dacia,Sandero,2005,14788,73.4,0.226,10.3,5.8,0.095
V-010722,P-010722,Renault,Captur,2011,15857,74.8,0.067,4.0,6.6,0.427
V-010723,P-010723,Toyota,RAV4,2013,5242,84.0,0.221,15.0,3.7,0.479
V-010726,P-010726,Renault,Megane,2018,11071,74.5,0.135,7.0,3.1,0.091
V-010729,P-010729,Skoda,Superb,2014,18768,67.7,0.062,0.5,0.6,0.217
V-010730,P-010730,Renault,Megane,2014,6355,58.6,0.251,2.5,0.8,0.102
V-010734,P-010734,Dacia,Duster,2022,17492,69.5,0.153,10.0,0.5,0.177
V-010735,P-010735,Dacia,Logan,2014,2000,53.0,0.306,5.1,0.8,0.318
V-010737,P-010737,Dacia,Duster,2008,9978,84.6,0.252,3.1,9.0,0.278
