property_id,policy_id,location_type,sprinkler_grade,building_value,contents_value,year_built,construction,area_sqm,floors,has_alarm,replacement_cost
H-011842,P-011842,,,,,2020.0,brick,61.0,1.0,True,43960.23
C-011843,P-011843,factory,A,1813388.68,493394.57,,,,,,
H-011844,P-011844,,,,,2007.0,brick,115.0,2.0,True,136240.09
C-011846,P-011846,office,B,1871652.03,1393454.67,,,,,,
H-011847,P-011847,,,,,2004.0,brick,155.0,2.0,True,108492.21
H-011852,P-011852,,,,,2006.0,brick,53.0,1.0,False,57162.94
C-011855,P-011855,warehouse,B,1140187.15,268719.29,,,,,,
C-011856,P-011856,office,C,4695178.85,113214.22,,,,,,
H-011857,P-011857,,,,,2017.0,brick,97.0,1.0,True,65485.38
H-011862,P-011862,,,,,2023.0,brick,194.0,1.0,True,153288.03
H-011864,P-011864,,,,,1990.0,brick,201.0,1.0,True,129583.17
H-011865,P-011865,,,,,1974.0,brick,148.0,2.0,True,148203.67
H-011866,P-011866,,,,,2018.0,concrete,117.0,1.0,True,64278.65
H-011867,P-011867,,,,,1981.0,brick,185.0,1.0,False,179505.62
C-011873,P-011873,office,C,4281587.73,488562.54,,,,,,
H-011875,P-011875,,,,,1975.0,concrete,118.0,2.0,True,82781.65
H-011878,P-011878,,,,,1975.0,brick,155.0,1.0,True,118329.41
H-011879,P-011879,,,,,1977.0,brick,68.0,2.0,True,65962.47
H-011881,P-011881,,,,,1968.0,concrete,144.0,2.0,True,116187.34
H-011883,P-011883,,,,,1986.0,brick,125.0,2.0,False,105893.76
C-011884,P-011884,warehouse,B,3702799.7,600505.17,,,,,,
H-011899,P-011899,,,,,2018.0,concrete,103.0,1.0,True,78577.77
H-011900,P-011900,,,,,1974.0,brick,100.0,2.0,True,73320.25
C-011905,P-011905,retail,B,529211.77,1235032.51,,,,,,
C-011906,P-011906,retail,C,2852955.51,468587.17,,,,,,
H-011921,P-011921,,,,,1973.0,brick,83.0,1.0,True,81899.55
H-011922,P-011922,,,,,1982.0,concrete,46.0,2.0,True,35528.66
H-011924,P-011924,,,,,1973.0,brick,106.0,1.0,True,99673.84
C-011925,P-011925,office,A,3130337.08,770367.13,,,,,,
H-011926,P-011926,,,,,1978.0,brick,108.0,2.0,True,114702.04
H-011928,P-011928,,,,,1971.0,brick,113.0,1.0,True,101652.44
H-011929,P-011929,,,,,1985.0,concrete,94.0,2.0,True,103918.23
C-011930,P-011930,warehouse,C,873663.11,960189.1,,,,,,
H-011934,P-011934,,,,,1978.0,brick,131.0,2.0,False,132203.54
H-011936,P-011936,,,,,1997.0,brick,81.0,2.0,True,81826.88
H-011937,P-011937,,,,,1969.0,brick,40.0,3.0,True,32965.67
H-011939,P-011939,,,,,2021.0,concrete,120.0,1.0,True,146563.39
H-011940,P-011940,,,,,2023.0,brick,105.0,1.0,True,95534.71
C-011941,P-011941,warehouse,None,3451684.4,855933.59,,,,,,
H-011943,P-011943,,,,,2016.0,brick,41.0,1.0,True,30863.43
C-011945,P-011945,office,B,1217751.33,107485.09,,,,,,
C-011947,P-011947,warehouse,C,251409.86,794284.01,,,,,,
C-011948,P-011948,warehouse,A,4903890.82,173542.12,,,,,,
C-011950,P-011950,factory,B,1513683.87,345877.62,,,,,,
H-011952,P-011952,,,,,2000.0,concrete,77.0,1.0,False,69787.82
H-011955,P-011955,,,,,2006.0,concrete,108.0,1.0,True,104615.15
H-011956,P-011956,,,,,1965.0,brick,135.0,1.0,True,134724.41
H-011957,P-011957,,,,,1982.0,concrete,72.0,1.0,True,64270.68
C-011958,P-011958,factory,None,3876877.65,790432.83,,,,,,
H-011959,P-011959,,,,,2019.0,concrete,91.0,1.0,False,97884.32
H-011962,P-011962,,,,,1970.0,concrete,94.0,1.0,False,93408.94
C-011966,P-011966,office,C,2471879.8,2422825.14,,,,,,
H-011968,P-011968,,,,,1979.0,wood,136.0,1.0,True,130703.83
H-011971,P-011971,,,,,1997.0,concrete,167.0,2.0,True,148638.76
H-011974,P-011974,,,,,1998.0,concrete,161.0,1.0,False,115226.89
C-011975,P-011975,office,B,3794470.81,1386257.96,,,,,,
C-011979,P-011979,factory,C,2445323.41,1126270.52,,,,,,
H-011984,P-011984,,,,,1968.0,brick,169.0,1.0,True,144034.71
C-011987,P-011987,factory,None,649927.56,1844577.75,,,,,,
H-011988,P-011988,,,,,1969.0,concrete,80.0,3.0,True,69237.09
H-011989,P-011989,,,,,1999.0,concrete,119.0,1.0,True,75499.24
H-011992,P-011992,,,,,1995.0,concrete,77.0,3.0,False,75334.79
H-011993,P-011993,,,,,2000.0,brick,92.0,2.0,False,85806.5
C-011998,P-011998,warehouse,B,3292902.49,518546.36,,,,,,
H-012001,P-012001,,,,,2023.0,concrete,148.0,1.0,False,149422.28
C-012003,P-012003,office,None,775474.19,711185.31,,,,,,
H-012006,P-012006,,,,,1967.0,brick,128.0,3.0,True,102882.32
C-012011,P-012011,office,C,2835539.44,2197509.61,,,,,,
H-012013,P-012013,,,,,2004.0,brick,124.0,1.0,True,97987.76
C-012016,P-012016,retail,B,1286776.65,55868.8,,,,,,
C-012018,P-012018,retail,B,399350.81,1113905.91,,,,,,
H-012019,P-012019,,,,,2020.0,brick,116.0,3.0,True,83808.74
H-012020,P-012020,,,,,2001.0,concrete,96.0,2.0,False,81325.0
C-012021,P-012021,retail,B,3904392.42,1804033.85,,,,,,
H-012025,P-012025,,,,,2014.0,brick,50.0,1.0,True,45444.95
C-012029,P-012029,factory,A,3499349.21,1830452.25,,,,,,
C-012031,P-012031,warehouse,None,4249488.56,953542.85,,,,,,
H-012033,P-012033,,,,,1976.0,concrete,40.0,1.0,True,33962.14
H-012034,P-012034,,,,,2022.0,wood,69.0,2.0,True,55138.77
H-012035,P-012035,,,,,1989.0,concrete,72.0,2.0,True,83562.9
H-012039,P-012039,,,,,1986.0,brick,147.0,3.0,False,110427.82
H-012041,P-012041,,,,,1982.0,brick,47.0,1.0,True,54725.58
C-012045,P-012045,warehouse,B,4433543.14,1276559.56,,,,,,
H-012047,P-012047,,,,,1997.0,brick,141.0,1.0,True,80141.58
C-012049,P-012049,warehouse,B,4790905.08,903453.24,,,,,,
C-012051,P-012051,warehouse,C,1362975.11,635086.26,,,,,,
C-012052,P-012052,warehouse,A,3316660.68,767371.91,,,,,,
H-012057,P-012057,,,,,2020.0,brick,44.0,1.0,True,34983.65
H-012061,P-012061,,,,,1991.0,brick,94.0,1.0,False,87499.65
C-012062,P-012062,retail,None,3615952.01,1380390.14,,,,,,
H-012064,P-012064,,,,,1991.0,brick,102.0,1.0,True,98306.21
C-012065,P-012065,office,None,929480.16,783791.18,,,,,,
C-012066,P-012066,warehouse,A,4905597.87,1387842.62,,,,,,
H-012071,P-012071,,,,,2003.0,brick,93.0,2.0,True,65930.58
H-012073,P-012073,,,,,2015.0,concrete,125.0,2.0,True,101396.85
H-012079,P-012079,,,,,2007.0,brick,145.0,1.0,False,150048.7
H-012083,P-012083,,,,,1974.0,concrete,133.0,3.0,False,145547.41
H-012085,P-012085,,,,,1978.0,brick,62.0,2.0,False,54032.66
H-012092,P-012092,,,,,2000.0,brick,148.0,1.0,True,170116.53
H-012093,P-012093,,,,,1991.0,brick,89.0,3.0,False,97036.91
H-012094,P-012094,,,,,1973.0,concrete,138.0,2.0,False,141408.64
H-012097,P-012097,,,,,2002.0,brick,88.0,3.0,True,75829.43
C-012099,P-012099,office,C,238380.66,973905.63,,,,,,
C-012100,P-012100,retail,B,3264060.64,2151946.07,,,,,,
C-012102,P-012102,retail,B,2116520.38,360897.52,,,,,,
H-012104,P-012104,,,,,2003.0,brick,118.0,1.0,False,113654.24
H-012105,P-012105,,,,,1980.0,brick,79.0,2.0,True,76789.78
H-012106,P-012106,,,,,1982.0,concrete,130.0,1.0,True,128774.68
C-012107,P-012107,warehouse,C,1522968.29,546840.41,,,,,,
H-012108,P-012108,,,,,1985.0,brick,65.0,2.0,True,56579.07
H-012109,P-012109,,,,,2007.0,concrete,105.0,2.0,True,97597.38
C-012110,P-012110,factory,A,3144080.41,1836528.44,,,,,,
H-012111,P-012111,,,,,1978.0,brick,146.0,1.0,True,139678.9
C-012113,P-012113,office,None,3961776.68,191149.91,,,,,,
C-012115,P-012115,office,A,163708.38,835357.06,,,,,,
H-012119,P-012119,,,,,1970.0,brick,109.0,2.0,True,110806.48
C-012120,P-012120,office,B,1269726.06,1085432.56,,,,,,
H-012121,P-012121,,,,,2006.0,concrete,53.0,1.0,True,41968.74
H-012122,P-012122,,,,,1982.0,brick,121.0,2.0,False,107949.99
H-012131,P-012131,,,,,1977.0,brick,82.0,1.0,True,81641.58
H-012132,P-012132,,,,,2004.0,brick,102.0,2.0,True,109972.05
H-012133,P-012133,,,,,1970.0,brick,117.0,2.0,False,90716.79
H-012134,P-012134,,,,,1980.0,brick,96.0,1.0,True,90578.44
H-012140,P-012140,,,,,2012.0,brick,109.0,1.0,True,73299.28
H-012141,P-012141,,,,,1992.0,brick,146.0,2.0,True,112180.51
C-012151,P-012151,retail,B,530355.15,1382473.53,,,,,,
H-012153,P-012153,,,,,1998.0,brick,106.0,1.0,True,85616.89
C-012158,P-012158,retail,B,3931132.93,2112447.32,,,,,,
H-012160,P-012160,,,,,1971.0,brick,140.0,3.0,False,123505.79
H-012163,P-012163,,,,,2015.0,brick,251.0,2.0,True,236961.28
H-012165,P-012165,,,,,2022.0,concrete,135.0,1.0,False,107860.33
H-012169,P-012169,,,,,2003.0,wood,69.0,1.0,True,76681.91
C-012170,P-012170,warehouse,B,158966.77,2210492.25,,,,,,
H-012171,P-012171,,,,,1983.0,wood,63.0,1.0,True,48631.26
H-012172,P-012172,,,,,1975.0,brick,82.0,1.0,False,63147.1
H-012173,P-012173,,,,,1972.0,concrete,80.0,2.0,True,81030.47
H-012174,P-012174,,,,,1977.0,concrete,128.0,2.0,True,95126.57
H-012176,P-012176,,,,,2010.0,brick,95.0,1.0,True,59939.25
H-012177,P-012177,,,,,2003.0,concrete,40.0,1.0,True,26049.8
C-012179,P-012179,office,C,1173643.73,858536.04,,,,,,
H-012180,P-012180,,,,,1986.0,wood,136.0,2.0,True,174270.24
H-012181,P-012181,,,,,1977.0,concrete,96.0,1.0,True,92343.4
H-012182,P-012182,,,,,1986.0,brick,102.0,1.0,True,70327.11
H-012185,P-012185,,,,,1966.0,concrete,145.0,2.0,False,129581.5
C-012188,P-012188,warehouse,B,3310447.69,700441.66,,,,,,
C-012189,P-012189,factory,B,2899050.58,2366347.72,,,,,,
H-012190,P-012190,,,,,1984.0,brick,102.0,2.0,True,84032.6
H-012194,P-012194,,,,,2006.0,concrete,113.0,1.0,True,94609.23
C-012201,P-012201,retail,C,3818040.72,1838017.25,,,,,,
H-012207,P-012207,,,,,1972.0,concrete,152.0,2.0,True,144816.15
C-012208,P-012208,retail,B,1700123.11,270626.9,,,,,,
H-012211,P-012211,,,,,1979.0,brick,83.0,2.0,True,57777.21
C-012212,P-012212,warehouse,C,3550675.24,2435900.26,,,,,,
H-012216,P-012216,,,,,2016.0,brick,87.0,1.0,True,65920.51
H-012221,P-012221,,,,,2020.0,brick,77.0,2.0,False,86371.14
C-012222,P-012222,office,C,1606390.28,2058049.15,,,,,,
C-012224,P-012224,office,A,3117612.65,2441506.35,,,,,,
H-012231,P-012231,,,,,2014.0,brick,165.0,3.0,False,144887.59
H-012232,P-012232,,,,,2000.0,concrete,112.0,1.0,False,122670.07
C-012233,P-012233,warehouse,C,1862729.62,516321.04,,,,,,
H-012235,P-012235,,,,,1994.0,brick,95.0,1.0,False,85814.95
H-012236,P-012236,,,,,1986.0,concrete,77.0,1.0,False,62443.51
H-012242,P-012242,,,,,1974.0,brick,167.0,1.0,False,203569.51
C-012243,P-012243,warehouse,B,2103218.28,357465.94,,,,,,
C-012245,P-012245,warehouse,C,3403605.56,1442055.87,,,,,,
C-012247,P-012247,office,C,1544355.0,1003451.18,,,,,,
H-012248,P-012248,,,,,1999.0,brick,172.0,2.0,True,176623.35
H-012256,P-012256,,,,,1984.0,concrete,96.0,1.0,True,64755.34
H-012261,P-012261,,,,,1995.0,concrete,134.0,2.0,False,111420.36
C-012265,P-012265,warehouse,C,4470525.01,2138209.18,,,,,,
C-012266,P-012266,office,B,660769.21,2018341.57,,,,,,
H-012270,P-012270,,,,,1993.0,concrete,107.0,1.0,False,114016.21
C-012272,P-012272,warehouse,B,427030.7,1632303.62,,,,,,
H-012273,P-012273,,,,,2012.0,concrete,154.0,2.0,True,111453.77
H-012275,P-012275,,,,,2014.0,brick,186.0,2.0,True,177988.63
H-012277,P-012277,,,,,1973.0,concrete,76.0,2.0,True,57097.11
H-012279,P-012279,,,,,1981.0,brick,99.0,1.0,False,125183.46
H-012280,P-012280,,,,,2010.0,brick,160.0,2.0,False,152107.54
C-012284,P-012284,retail,A,1720965.35,191279.35,,,,,,
H-012285,P-012285,,,,,1977.0,brick,204.0,2.0,False,228867.17
H-012287,P-012287,,,,,2016.0,brick,117.0,1.0,False,109950.6
H-012288,P-012288,,,,,1982.0,brick,105.0,3.0,False,83000.64
C-012289,P-012289,office,A,2130076.32,1199842.47,,,,,,
H-012291,P-012291,,,,,1981.0,concrete,160.0,2.0,False,117117.18
H-012292,P-012292,,,,,1993.0,brick,86.0,2.0,True,79376.66
H-012295,P-012295,,,,,1994.0,brick,158.0,2.0,False,159455.68
H-012296,P-012296,,,,,1993.0,concrete,122.0,2.0,True,99564.31
H-012299,P-012299,,,,,2023.0,brick,70.0,1.0,False,76991.39
C-012300,P-012300,office,B,2281492.31,162457.65,,,,,,
H-012302,P-012302,,,,,2016.0,brick,172.0,2.0,False,144658.14
H-012305,P-012305,,,,,2007.0,concrete,43.0,1.0,True,35537.07
C-012306,P-012306,warehouse,None,2288086.8,1467775.41,,,,,,
H-012308,P-012308,,,,,1998.0,concrete,67.0,1.0,True,53068.72
H-012310,P-012310,,,,,1967.0,concrete,52.0,2.0,False,48958.14
C-012315,P-012315,retail,B,3108974.22,2485537.07,,,,,,
H-012317,P-012317,,,,,2010.0,brick,125.0,2.0,True,118914.92
H-012318,P-012318,,,,,1966.0,brick,187.0,1.0,True,200952.61
C-012321,P-012321,warehouse,None,2756054.9,1562294.64,,,,,,
H-012326,P-012326,,,,,1995.0,concrete,75.0,2.0,False,67359.96
H-012329,P-012329,,,,,2020.0,brick,151.0,3.0,True,93649.88
H-012336,P-012336,,,,,1965.0,concrete,136.0,1.0,False,115230.31
H-012342,P-012342,,,,,2003.0,brick,80.0,2.0,False,74358.92
H-012347,P-012347,,,,,1997.0,brick,40.0,1.0,False,32902.56
C-012348,P-012348,office,A,1274627.29,2196306.96,,,,,,
H-012353,P-012353,,,,,2003.0,brick,77.0,2.0,True,73773.55
H-012354,P-012354,,,,,1996.0,wood,73.0,2.0,True,48778.6
H-012356,P-012356,,,,,2006.0,brick,123.0,2.0,True,104147.31
H-012359,P-012359,,,,,2013.0,brick,105.0,3.0,False,81775.65
H-012360,P-012360,,,,,1996.0,brick,148.0,2.0,True,148476.41
C-012361,P-012361,warehouse,B,116044.13,1588576.02,,,,,,
C-012364,P-012364,warehouse,C,2452720.52,700300.71,,,,,,
H-012365,P-012365,,,,,2011.0,concrete,128.0,3.0,True,123660.71
H-012366,P-012366,,,,,1996.0,brick,165.0,2.0,True,148808.54
H-012367,P-012367,,,,,1966.0,concrete,149.0,2.0,True,157760.49
H-012368,P-012368,,,,,1987.0,brick,104.0,1.0,False,69754.34
H-012369,P-012369,,,,,1985.0,brick,124.0,1.0,True,87690.1
H-012370,P-012370,,,,,1966.0,concrete,129.0,1.0,True,108448.17
C-012371,P-012371,factory,None,1781210.81,1012816.85,,,,,,
H-012372,P-012372,,,,,2003.0,brick,151.0,1.0,False,96527.89
H-012373,P-012373,,,,,1969.0,concrete,118.0,3.0,True,141002.65
C-012377,P-012377,retail,A,3189776.58,2438503.48,,,,,,
H-012378,P-012378,,,,,1984.0,brick,60.0,3.0,True,61610.55
H-012379,P-012379,,,,,2001.0,concrete,116.0,1.0,False,112888.36
H-012384,P-012384,,,,,2009.0,concrete,130.0,2.0,True,98271.87
C-012385,P-012385,office,C,1328084.79,1429812.22,,,,,,
C-012387,P-012387,factory,A,4276764.16,1158094.94,,,,,,
H-012389,P-012389,,,,,1965.0,brick,40.0,2.0,False,31129.05
H-012395,P-012395,,,,,2006.0,brick,123.0,2.0,False,119759.94
C-012397,P-012397,office,A,3323818.88,58200.89,,,,,,
H-012398,P-012398,,,,,2008.0,brick,129.0,2.0,False,70077.89
C-012400,P-012400,warehouse,B,2880904.79,650825.66,,,,,,
H-012401,P-012401,,,,,1999.0,brick,83.0,1.0,False,63082.76
H-012402,P-012402,,,,,1979.0,brick,214.0,1.0,True,214510.69
C-012403,P-012403,retail,None,445491.29,2476702.12,,,,,,
H-012404,P-012404,,,,,2016.0,brick,78.0,1.0,False,95165.18
H-012405,P-012405,,,,,1990.0,brick,91.0,2.0,False,79332.57
H-012407,P-012407,,,,,1974.0,brick,117.0,2.0,True,80994.98
H-012408,P-012408,,,,,2013.0,concrete,114.0,1.0,True,116503.13
H-012413,P-012413,,,,,2006.0,wood,84.0,2.0,False,60362.57
H-012416,P-012416,,,,,1999.0,brick,159.0,1.0,False,112291.54
H-012418,P-012418,,,,,1972.0,brick,127.0,3.0,True,99592.46
H-012420,P-012420,,,,,1998.0,concrete,90.0,1.0,True,101281.46
H-012421,P-012421,,,,,2011.0,brick,68.0,1.0,False,57144.64
H-012424,P-012424,,,,,1974.0,brick,84.0,2.0,True,60733.17
H-012426,P-012426,,,,,1979.0,brick,122.0,2.0,False,142241.45
C-012435,P-012435,warehouse,B,1418100.5,1105732.33,,,,,,
H-012436,P-012436,,,,,2007.0,brick,136.0,2.0,True,139647.24
C-012437,P-012437,office,B,4344924.59,1981017.71,,,,,,
H-012440,P-012440,,,,,2015.0,wood,140.0,1.0,True,115541.73
H-012444,P-012444,,,,,1988.0,brick,90.0,2.0,True,82414.06
C-012453,P-012453,factory,C,4355599.79,2158477.79,,,,,,
H-012454,P-012454,,,,,1977.0,brick,70.0,2.0,True,70360.37
H-012455,P-012455,,,,,2018.0,brick,50.0,2.0,True,41104.77
H-012456,P-012456,,,,,2001.0,concrete,58.0,1.0,False,73118.07
H-012458,P-012458,,,,,2020.0,brick,129.0,1.0,False,116611.13
H-012461,P-012461,,,,,1991.0,brick,97.0,2.0,False,85634.87
C-012462,P-012462,warehouse,C,4703871.74,1833662.37,,,,,,
H-012464,P-012464,,,,,1972.0,concrete,148.0,1.0,False,142827.63
H-012468,P-012468,,,,,1999.0,concrete,40.0,2.0,True,37422.93
H-012470,P-012470,,,,,2009.0,brick,145.0,3.0,False,98476.95
C-012471,P-012471,factory,C,2903193.05,2225462.16,,,,,,
H-012472,P-012472,,,,,2012.0,brick,144.0,2.0,True,173024.61
H-012473,P-012473,,,,,1989.0,concrete,84.0,1.0,False,54344.31
H-012475,P-012475,,,,,1997.0,concrete,154.0,1.0,True,141219.72
H-012478,P-012478,,,,,2000.0,brick,98.0,1.0,False,100034.11
C-012483,P-012483,office,A,626846.87,1128175.79,,,,,,
H-012486,P-012486,,,,,2014.0,concrete,90.0,2.0,False,79531.57
H-012497,P-012497,,,,,2003.0,concrete,152.0,2.0,False,135090.59
C-012500,P-012500,warehouse,B,1782314.39,2386452.33,,,,,,
H-012505,P-012505,,,,,2002.0,brick,40.0,2.0,True,31607.25
H-012506,P-012506,,,,,2005.0,brick,117.0,1.0,True,88856.66
H-012508,P-012508,,,,,1998.0,concrete,98.0,3.0,False,68229.12
H-012512,P-012512,,,,,1968.0,concrete,100.0,2.0,True,100652.51
C-012513,P-012513,office,None,4276234.01,947284.46,,,,,,
H-012515,P-012515,,,,,1970.0,concrete,49.0,1.0,False,56067.68
C-012516,P-012516,retail,C,1999045.57,547877.08,,,,,,
H-012518,P-012518,,,,,2023.0,brick,40.0,1.0,True,26866.46
H-012522,P-012522,,,,,2004.0,brick,132.0,2.0,True,98987.86
C-012523,P-012523,office,C,189328.63,772197.27,,,,,,
H-012527,P-012527,,,,,1978.0,brick,106.0,1.0,False,96933.54
H-012528,P-012528,,,,,1987.0,wood,148.0,1.0,True,121321.31
H-012529,P-012529,,,,,1968.0,brick,116.0,1.0,False,83948.63
H-012534,P-012534,,,,,1974.0,brick,89.0,1.0,True,83398.41
H-012536,P-012536,,,,,2020.0,brick,58.0,1.0,True,50623.62
H-012544,P-012544,,,,,1983.0,concrete,172.0,1.0,True,119486.84
H-012546,P-012546,,,,,2004.0,brick,148.0,3.0,False,109106.68
H-012547,P-012547,,,,,1987.0,brick,112.0,1.0,True,74250.4
H-012549,P-012549,,,,,1968.0,brick,232.0,1.0,True,175453.76
H-012551,P-012551,,,,,2009.0,brick,106.0,1.0,False,96386.88
H-012552,P-012552,,,,,1980.0,concrete,156.0,1.0,False,128246.35
H-012553,P-012553,,,,,2008.0,brick,114.0,2.0,True,85924.37
H-012554,P-012554,,,,,2023.0,brick,190.0,1.0,False,161398.2
H-012556,P-012556,,,,,1993.0,brick,130.0,2.0,False,97393.27
H-012557,P-012557,,,,,1988.0,concrete,58.0,1.0,True,60277.97
H-012558,P-012558,,,,,1980.0,brick,90.0,1.0,False,103129.1
H-012562,P-012562,,,,,2013.0,brick,124.0,1.0,True,111315.72
H-012564,P-012564,,,,,1995.0,brick,97.0,1.0,True,73078.99
H-012565,P-012565,,,,,1977.0,concrete,95.0,3.0,True,102555.1
C-012566,P-012566,warehouse,C,390379.94,673338.42,,,,,,
C-012567,P-012567,office,B,252633.65,2235452.82,,,,,,
C-012572,P-012572,office,C,323984.95,729119.13,,,,,,
H-012573,P-012573,,,,,2016.0,concrete,112.0,2.0,True,115175.89
H-012576,P-012576,,,,,2013.0,brick,66.0,2.0,False,61256.36
H-012586,P-012586,,,,,1980.0,concrete,136.0,3.0,True,155673.04
H-012587,P-012587,,,,,1970.0,brick,119.0,2.0,True,117475.88
C-012589,P-012589,factory,B,290542.16,2077490.93,,,,,,
H-012590,P-012590,,,,,2013.0,brick,164.0,1.0,True,129829.53
H-012591,P-012591,,,,,2001.0,brick,121.0,2.0,True,144234.16
H-012592,P-012592,,,,,1971.0,brick,65.0,1.0,True,65345.94
H-012593,P-012593,,,,,1977.0,concrete,137.0,1.0,False,117975.55
C-012594,P-012594,office,B,3216125.14,111168.55,,,,,,
H-012596,P-012596,,,,,1968.0,brick,79.0,2.0,True,96856.86
H-012603,P-012603,,,,,2012.0,concrete,127.0,1.0,True,92011.93
H-012613,P-012613,,,,,1966.0,brick,92.0,2.0,False,75361.93
C-012616,P-012616,warehouse,B,3509851.1,524695.04,,,,,,
H-012617,P-012617,,,,,1980.0,concrete,148.0,3.0,False,146894.16
H-012618,P-012618,,,,,2015.0,brick,130.0,1.0,True,108052.75
H-012619,P-012619,,,,,1974.0,brick,80.0,3.0,False,79050.46
C-012621,P-012621,retail,C,1460832.02,1177241.16,,,,,,
H-012625,P-012625,,,,,1974.0,brick,100.0,1.0,False,110621.74
C-012626,P-012626,retail,A,2667254.1,491705.02,,,,,,
C-012627,P-012627,factory,None,3820804.57,1381160.04,,,,,,
H-012628,P-012628,,,,,1976.0,concrete,86.0,1.0,True,79080.44
H-012629,P-012629,,,,,2001.0,concrete,145.0,1.0,False,122140.11
H-012638,P-012638,,,,,1969.0,concrete,103.0,1.0,True,132359.93
H-012640,P-012640,,,,,1989.0,brick,142.0,2.0,True,141002.76
C-012645,P-012645,office,None,3955803.49,1521758.53,,,,,,
H-012648,P-012648,,,,,2008.0,brick,95.0,2.0,True,64135.26
H-012649,P-012649,,,,,2009.0,brick,194.0,2.0,False,174372.35
H-012650,P-012650,,,,,2001.0,brick,142.0,3.0,True,127887.09
C-012653,P-012653,office,A,1143106.82,1732212.49,,,,,,
C-012654,P-012654,office,C,1741941.97,449743.76,,,,,,
C-012655,P-012655,warehouse,A,563858.64,745899.37,,,,,,
H-012658,P-012658,,,,,1995.0,brick,176.0,1.0,True,135135.01
C-012659,P-012659,office,A,1690786.89,1110793.5,,,,,,
H-012661,P-012661,,,,,1976.0,brick,105.0,2.0,False,121712.78
H-012662,P-012662,,,,,1967.0,brick,86.0,1.0,False,72930.45
H-012664,P-012664,,,,,1988.0,brick,142.0,2.0,False,120856.19
C-012666,P-012666,office,B,4013443.88,913012.78,,,,,,
C-012668,P-012668,factory,B,1418863.15,2498739.35,,,,,,
C-012671,P-012671,factory,C,476708.3,234748.72,,,,,,
H-012677,P-012677,,,,,1999.0,concrete,59.0,1.0,True,54766.51
H-012681,P-012681,,,,,2022.0,brick,97.0,1.0,False,79008.34
H-012685,P-012685,,,,,2000.0,brick,162.0,1.0,False,172557.58
H-012691,P-012691,,,,,2015.0,brick,110.0,2.0,True,130010.92
C-012692,P-012692,retail,B,1868598.84,2315082.03,,,,,,
H-012693,P-012693,,,,,2004.0,brick,188.0,2.0,True,170986.34
H-012694,P-012694,,,,,1989.0,brick,92.0,1.0,True,66730.55
H-012695,P-012695,,,,,1973.0,concrete,138.0,2.0,False,148943.73
C-012696,P-012696,warehouse,None,2190994.39,106699.49,,,,,,
H-012702,P-012702,,,,,1994.0,concrete,40.0,1.0,False,42664.8
C-012703,P-012703,office,C,2519627.95,128703.1,,,,,,
H-012704,P-012704,,,,,1976.0,brick,102.0,1.0,True,92922.12
H-012705,P-012705,,,,,1976.0,brick,104.0,2.0,True,67288.36
H-012706,P-012706,,,,,1990.0,brick,92.0,3.0,False,68205.25
C-012708,P-012708,factory,None,2757420.12,366759.81,,,,,,
H-012709,P-012709,,,,,1993.0,wood,149.0,2.0,False,135892.65
H-012710,P-012710,,,,,1993.0,concrete,87.0,2.0,False,91947.06
H-012711,P-012711,,,,,2008.0,brick,120.0,2.0,True,126163.72
H-012715,P-012715,,,,,1969.0,brick,147.0,1.0,True,165785.17
H-012718,P-012718,,,,,1980.0,concrete,81.0,1.0,False,71828.97
H-012721,P-012721,,,,,2008.0,concrete,152.0,3.0,True,138647.28
H-012724,P-012724,,,,,1998.0,brick,140.0,2.0,False,89966.95
H-012727,P-012727,,,,,2009.0,brick,150.0,3.0,False,117525.05
H-012728,P-012728,,,,,2000.0,brick,158.0,3.0,False,178366.16
H-012729,P-012729,,,,,1991.0,brick,148.0,2.0,True,150180.42
C-012735,P-012735,office,B,776264.65,1428314.44,,,,,,
C-012736,P-012736,warehouse,None,2740295.96,1995048.05,,,,,,
H-012743,P-012743,,,,,1968.0,brick,76.0,2.0,False,84425.57
H-012744,P-012744,,,,,1965.0,brick,71.0,1.0,True,73711.47
H-012745,P-012745,,,,,1990.0,concrete,78.0,1.0,False,78002.81
H-012747,P-012747,,,,,2002.0,brick,89.0,2.0,False,82856.75
H-012748,P-012748,,,,,1979.0,wood,194.0,1.0,False,244355.14
C-012751,P-012751,factory,B,2646773.95,1949729.88,,,,,,
H-012752,P-012752,,,,,1988.0,brick,40.0,1.0,False,33794.6
C-012755,P-012755,warehouse,A,4089373.11,121054.74,,,,,,
H-012757,P-012757,,,,,2014.0,brick,123.0,2.0,True,95353.49
